PRO	NUM	COU	DAY	MON	YEA	H	MN	SEC	TZ	LAT	LON	COD	CITY
M	2625	F	5	12	1843	1	35	16	0	49N 7	6E11	57	DIEUZE
M	2626	F	3	9	1844	8	17	40	0	50N39	3E 5	59	LILLE
M	2627	F	8	9	1847	2	36	0	0	44N33	6E 0	05	STCLEMENT
M	2628	F	13	12	1861	8	40	40	0	43N57	4E50	84	AVIGNON
M	2629	F	27	11	1822	15	57	36	0	44N50	0W34	33	BORDEAUX
M	2630	F	11	3	1830	23	50	28	0	47N 5	2E23	18	BOURGES
M	2631	F	7	1	1845	17	41	4	0	49N46	4E44	08	MAUBERTFONTENIS
M	2632	F	2	10	1842	2	42	36	0	43N51	4E21	30	NIMES
M	2633	F	5	8	1816	0	29	0	0	48N35	7E45	67	HAGUENAU
M	2634	F	12	8	1860	0	35	16	0	49N 7	6E11	57	PHALSBOURG
M	2635	F	19	9	1847	13	40	40	0	43N57	4E50	84	PERTUIS
M	2636	F	29	4	1837	11	48	56	0	50N18	2E46	62	GUINES
M	2637	F	30	5	1846	22	47	40	0	45N47	3E 5	63	CLERMONT-FERRAND
M	2638	F	27	7	1849	1	57	28	0	44N12	0E38	47	PORTMARIE
M	2639	F	26	8	1847	0	55	0	0	45N50	1E15	87	LIMOGES
M	2640	F	11	8	1844	20	38	32	0	43N18	5E22	13	MARSEILLE
M	2641	F	30	12	1844	10	35	24	0	47N37	6E 9	70	SERVAINE
M	2642	F	12	10	1844	22	29	0	0	48N35	7E45	67	BRUMATH
M	2643	F	8	11	1819	4	43	40	0	48N18	4E 5	10	TROYES
M	2644	F	14	1	1837	16	25	0	0	41N55	8E45	20	BASTIA
M	2645	F	5	6	1848	13	40	40	0	46N18	4E50	71	MACON
M	2646	F	12	12	1842	15	59	12	0	48N 1	0E12	72	LE MANS
M	2647	F	1	3	1845	0	37	8	0	45N11	5E43	38	STCHRISTOPHEGUI
M	2648	F	21	10	1836	5	50	4	0	48N47	2E29	94	CHOISYLEROI
M	2649	F	20	2	1848	11	51	28	0	48N50	2E 8	78	ANDRESY
M	2650	F	19	11	1840	1	42	36	0	43N51	4E21	30	LASSALLE
M	2651	F	9	8	1835	0	50	36	0	43N12	2E21	11	CARCASSONNE
M	2652	F	21	3	1857	11	54	40	0	47N35	1E20	41	BLOIS
M	2653	F	1	1	1827	1	4	20	0	49N 7	1W 5	50	CHERBOURG
M	2654	F	22	1	1839	22	29	0	0	48N35	7E45	67	SOUFFLENHEIM
M	2655	F	29	11	1835	14	48	56	0	50N18	2E46	62	ST-VENANT
M	2656	F	18	8	1838	8	48	56	0	50N18	2E46	62	ST-VENANT
M	2657	F	17	12	1833	15	1	28	0	49N11	0W22	14	CAEN
M	2658	F	13	2	1837	5	5	16	0	49N 7	6E11	57	SARREGUEMINES
M	2659	F	29	4	1826	22	50	36	0	43N12	2E21	11	PEYRIACMINERVOI
M	2660	F	11	9	1847	0	54	40	0	47N35	1E20	41	BLOIS
M	2661	F	7	1	1842	15	6	20	0	47N13	1W35	44	NANTES
M	2662	F	1	7	1821	22	35	12	0	48N42	6E12	54	NANCY
M	2663	F	23	11	1835	18	38	32	0	43N18	5E22	13	MEYRARGUES
M	2664	F	5	3	1838	9	34	8	0	48N10	6E28	88	EPINAL
M	2665	F	19	12	1839	1	47	40	0	50N39	3E 5	59	DOUAI
M	2666	F	9	10	1825	13	36	0	0	44N33	6E 0	05	POET
M	2667	F	12	2	1830	23	53	56	0	50N18	2E46	62	LESTREM
M	2668	F	10	9	1852	9	47	40	0	50N39	3E 5	59	LILLE
M	2669	F	23	7	1835	22	50	40	0	48N36	2E20	91	LAVILLEDUBOIS
M	2670	F	26	6	1847	16	42	36	0	43N51	4E21	30	NIMES
M	2671	F	28	5	1855	15	44	28	0	43N37	3E53	34	MONTPELLIER
M	2672	F	23	5	1839	8	54	40	0	44N 1	1E20	82	AUVILLAR
M	2673	F	12	5	1844	16	57	36	0	44N50	0W34	33	BORDEAUX
M	2674	F	29	12	1846	19	57	36	0	44N50	0W34	33	BORDEAUX
M	2675	F	19	3	1841	23	50	36	0	43N12	2E21	11	NARBONNE
M	2676	F	22	3	1845	5	52	56	0	45N16	1E46	19	BRIVE
M	2677	F	27	12	1832	21	10	56	0	47N40	2W44	56	LORIENT
M	2678	F	21	11	1845	14	40	40	0	43N57	4E50	84	ORANGE
M	2679	F	27	1	1839	22	42	36	0	43N51	4E21	30	STGILLES
M	2680	F	19	12	1822	15	36	0	0	44N33	6E 0	05	EMBRUN
M	2681	F	13	6	1825	21	35	24	0	47N37	6E 9	70	VESOUL
M	2682	F	19	5	1845	21	29	0	0	48N35	7E45	67	ALTENSTADT
M	2683	F	1	10	1855	20	51	16	0	48N50	2E11	92	MONTROUGE
M	2684	F	28	11	1848	18	29	0	0	48N35	7E45	67	BARR
M	2685	F	12	3	1858	2	10	40	0	43N57	4E50	84	AVIGNON
M	2686	F	19	1	1836	5	40	40	0	43N57	4E50	84	STSATURNIN
M	2687	F	21	3	1830	3	37	8	0	45N11	5E43	38	LUZINAY
M	2688	F	31	5	1823	23	59	12	0	48N 1	0E12	72	LE MANS
M	2689	F	5	2	1850	4	57	36	0	44N50	0W34	33	BORDEAUX
M	2690	F	17	4	1834	15	48	20	0	42N42	2E55	66	ILLE
M	2691	F	13	5	1848	14	5	52	0	47N15	6E 2	25	BESANCON
M	2692	F	30	4	1839	19	54	16	0	43N37	1E26	31	BAGNERESDELUCHO
M	2693	F	11	2	1845	10	29	0	0	48N35	7E45	67	LAUTERBOURG
M	2694	F	10	6	1849	21	29	0	0	48N35	7E45	67	BISCHWILLER
M	2695	F	6	9	1816	5	43	40	0	48N18	4E 5	10	NOGENT SEINE
M	2696	F	20	3	1841	20	30	36	0	48N 5	7E21	68	WINTZENHEIM
M	2697	F	28	2	1836	9	35	52	0	47N15	6E 2	25	MONTBELIARD
M	2698	F	8	7	1834	2	11	0	0	48N31	2W45	22	BELLEISLEENTERR
M	2699	F	17	7	1835	9	35	12	0	48N42	6E12	54	CIREYVEZOUZE
M	2700	F	10	11	1841	21	48	56	0	50N18	2E46	62	BOULOGNE-S-MER
M	2701	F	30	10	1814	11	38	32	0	43N18	5E22	13	MARTIGUES
M	2702	F	24	5	1809	21	58	40	0	46N35	0E20	86	POITIERS
M	2703	F	12	9	1863	4	3	0	0	48N 4	0W45	53	CHATEAUGONTIER
M	2704	F	2	2	1844	8	52	24	0	47N54	1E54	45	ORLEANS
M	2705	F	9	3	1841	13	40	40	0	43N57	4E50	84	VELLERON
M	2706	F	5	5	1836	0	42	32	0	48N57	4E22	51	ARZILLIERES
M	2707	F	1	5	1828	12	35	16	0	49N 7	6E11	57	METZ
M	2708	F	12	9	1824	19	52	24	0	47N54	1E54	45	ORLEANS
M	2709	F	28	2	1826	17	47	40	0	50N39	3E 5	59	HAZEBROUCK
M	2710	F	10	5	1814	23	17	40	0	50N39	3E 5	59	HAZEBROUCK
M	2711	F	14	1	1871	1	38	32	0	43N18	5E22	13	MARSEILLE
M	2712	F	5	5	1844	11	40	24	0	44N56	4E54	26	ROMANS
M	2713	F	15	11	1859	5	54	16	0	43N37	1E26	31	TOULOUSE
M	2714	F	22	11	1829	18	35	12	0	48N42	6E12	54	LUNEVILLE
M	2715	F	24	3	1833	23	6	40	0	48N 7	1W40	35	RENNES
M	2716	F	20	9	1843	20	54	16	0	43N37	1E26	31	MURET
M	2717	F	29	12	1825	5	50	40	0	48N50	2E20	75	PARIS
M	2718	F	29	5	1847	3	48	20	0	42N42	2E55	66	PERPIGNAN
M	2719	F	21	7	1844	5	17	40	0	50N39	3E 5	59	CONDESLESCAUT
M	2720	F	11	10	1847	9	35	16	0	49N 7	6E11	57	METZ
M	2721	F	8	10	1843	8	51	16	0	48N50	2E11	92	NEUILLY
M	2722	F	4	1	1831	11	50	0	0	48N55	2E30	93	ST-DENIS
